id;title;description;availability;condition;price;link;image_link;brand
142;necklace of jasper;"<p>Necklace  Jasper</p>\n<pre id=\"tw-target-text\" class=\"tw-data-text vk_txt tw-ta tw-text-medium\" dir=\"ltr\"><span lang=\"en\" xml:lang=\"en\">cotton necklace<br /><br />gem jASPER 20mm<br /><br />no teatrement<br /></span></pre>";"in stock";new;18;https://gemmesterra.com/Botiga/en/home/142-collar-de-jaspe.html;http://gemmesterra.com/Botiga/345/NECKLACE_of_jasper.jpg;Gemmesterra
145;cinta stone;"<p>Cinta s stone cab. Round.</p>\n<p>Weight:24.86gr. Size 45mm.</p>\n<p>No treated.</p>\n<p>From Tortosa (Tarragona) Spain.</p>";"in stock";new;62;https://gemmesterra.com/Botiga/en/home/145-cinta-stone.html;http://gemmesterra.com/Botiga/347/CINTA_STONE.jpg;Gemmesterra
146;serpentine;"<p>Round cab of serpentine.</p>\n<p>No treated.</p>\n<p>Weight: 46.00ct. Size: 31.5mm.</p>\n<p>Málaga.</p>\n<p> </p>";"in stock";new;34;https://gemmesterra.com/Botiga/en/home/146-serpentine.html;http://gemmesterra.com/Botiga/349/SERPENTINE.jpg;Gemmesterra
147;jade jadeite;"<p>Round cab of Jade Jadeita violet (AAA) from Turkey.</p>\n<p>Not treated.</p>\n<p>Weight: 47.80gct. Size: 32mm.</p>";"in stock";new;28;https://gemmesterra.com/Botiga/en/home/147-jade-jadeita.html;http://gemmesterra.com/Botiga/350/JADE_JADEITE.jpg;Gemmesterra
148;inca stone;"<p>Pedra Inca round cab (Inca stone)</p>\n<p>(Chalcedony with copper)</p>\n<p>No treated.</p>\n<p>Weight: 19.40gr. Size: 42mm.</p>\n<p>Bolivia.</p>\n<p> </p>";"in stock";new;85;https://gemmesterra.com/Botiga/en/home/148-inca-stone.html;http://gemmesterra.com/Botiga/352/INCA_STONE.jpg;Gemmesterra
149;sodalite;"<p>Round cab of Sodalite.</p>\n<p>Not treated.</p>\n<p>Weight: 39.40ct. Size: 32mm.</p>";"in stock";new;28;https://gemmesterra.com/Botiga/en/home/149-sodalite.html;http://gemmesterra.com/Botiga/353/SODALITE.jpg;Gemmesterra
150;piroxmangite;"<p>Round cab of Pirosmangite.</p>\n<p>Not treated.</p>\n<p>Weight: 18.80gr. Size: 41.5mm.</p>";"in stock";new;54;https://gemmesterra.com/Botiga/en/home/150-pirosmangite.html;http://gemmesterra.com/Botiga/355/PIROXMANGITE.jpg;Gemmesterra
151;sonora sunrise;"<p>Round cab of Sonora Sunrise.</p>\n<p>Not treated.</p>\n<p>Weight: 38.40ct Size: 32mm.</p>\n<p>Mexic.</p>";"in stock";new;36;https://gemmesterra.com/Botiga/en/home/151-sonara-sunrise.html;http://gemmesterra.com/Botiga/354/SONORA_SUNRISE.jpg;Gemmesterra
152;carving scarab;"<p>Egyptian scarab of LAPISLAZULI.</p>\n<pre id=\"tw-target-text\" class=\"tw-data-text vk_txt tw-ta tw-text-medium\" dir=\"ltr\">Carving 32x22x15mm.</pre>\n<p>Not treated.</p>";"in stock";new;60;https://gemmesterra.com/Botiga/en/home/152-necklace-of-lapislazuli.html;http://gemmesterra.com/Botiga/420/CARVING_SCARAB.jpg;Gemmesterra
155;moldavite ring;"<p>Sterling silver ring with Moldavite</p>\n<p>Handmade</p>\n<p>3,40 g total weight.</p>\n<p>20x10 mm </p>\n<p>Moldavite, natural untreated.</p>\n<p> </p>";"in stock";new;68;https://gemmesterra.com/Botiga/en/home/155-moldavite-ring.html;http://gemmesterra.com/Botiga/359/MOLDAVITE_RING.jpg;Gemmesterra
158;inca stone;"<p>Pedra Inca cab (Inca stone)</p>\n<p>(Chalcedony with copper)</p>\n<p>No treated.</p>\n<p>Weight: 55.40ct.</p>\n<p>Bolivia.</p>\n<p> </p>";"in stock";new;120;https://gemmesterra.com/Botiga/en/home/158-inca-stone.html;http://gemmesterra.com/Botiga/423/INCA_STONE.jpg;Gemmesterra
160;etiopian opal;"<p>Etiopian opal.</p>\n<p>Cab </p>\n<p>No treated.</p>\n<p>Size: 18x9x6mm. Weight: 5.30ct.</p>";"in stock";new;260;https://gemmesterra.com/Botiga/en/home/160-etiopian-opal.html;http://gemmesterra.com/Botiga/707/ETIOPIAN_OPAL.jpg;Gemmesterra
161;coral red  mediterranean;"<p>Mediterranean red coral<br />Corallium rubrum<br />From Cadaques (Girona)<br />Weight: 17 gr.<br />Measure 9 mm maximum trunk<br /><br />Natural. No treatment.<br />From legal fishing. Sustainable.<br />Deep red.<br />Photographed dry.<br />Different computer monitors may display different colors.<br />The PANTONE reference of this coral is the 202C wet.<br />Retains the exterior layer.</p>";"in stock";new;125;https://gemmesterra.com/Botiga/en/home/161-coral-red-mediterranean.html;http://gemmesterra.com/Botiga/360/CORAL_RED__MEDITERRANEAN.jpg;Gemmesterra
162;coral red  mediterranean;"<p>Mediterranean red coral<br />Corallium rubrum<br />From Cadaques (Girona)<br />Weight: 28 gr.<br />Measure 15 mm maximum trunk<br /><br />Natural. No treatment.<br />From legal fishing. Sustainable.<br />Deep red.<br />Photographed dry.<br />Different computer monitors may display different colors.<br />The PANTONE reference of this coral is the 202C wet.<br />Retains the exterior layer.</p>";"in stock";new;189;https://gemmesterra.com/Botiga/en/home/162-coral-red-mediterranean.html;http://gemmesterra.com/Botiga/366/CORAL_RED__MEDITERRANEAN.jpg;Gemmesterra
163;coral red  mediterranean;"<p>Mediterranean red coral<br />Corallium rubrum<br />From Cadaques (Girona)<br />Weight: 17 gr.<br />Measure 9 mm maximum trunk<br />Natural. No treatment.<br />From legal fishing. Sustainable.<br />Deep red.<br />Photographed dry.<br />Different computer monitors may display different colors.<br />The PANTONE reference of this coral is the 202C wet.<br /><br /></p>";"in stock";new;125;https://gemmesterra.com/Botiga/en/home/163-coral-red-mediterranean.html;http://gemmesterra.com/Botiga/369/CORAL_RED__MEDITERRANEAN.jpg;Gemmesterra
164;coral red  mediterranean;"<p>Mediterranean red coral<br />Corallium rubrum<br />From Cadaques (Girona)<br />Weight: 24 gr.<br />Measure 10 mm maximum trunk<br /><br />Natural. No treatment.<br />From legal fishing. Sustainable.<br />Deep red.<br />Photographed dry.<br />Different computer monitors may display different colors.<br />The PANTONE reference of this coral is the 202C wet.<br />Retains the exterior layer.</p>";"in stock";new;144;https://gemmesterra.com/Botiga/en/home/164-coral-red-mediterranean.html;http://gemmesterra.com/Botiga/372/CORAL_RED__MEDITERRANEAN.jpg;Gemmesterra
165;coral red  mediterranean;"<p>Mediterranean red coral<br />Corallium rubrum<br />From Cadaques (Girona)<br />Weight: 25 gr.<br />Measure 10 mm maximum trunk<br />Natural. No treatment.<br />From legal fishing. Sustainable.<br />Deep red.<br />Photographed dry.<br />Different computer monitors may display different colors.<br />The PANTONE reference of this coral is the 202C wet.<br /><br /></p>";"in stock";new;199;https://gemmesterra.com/Botiga/en/home/165-coral-red-mediterranean.html;http://gemmesterra.com/Botiga/375/CORAL_RED__MEDITERRANEAN.jpg;Gemmesterra
167;etiopian opal;"<p>Etiopian opal.</p>\n<p>Cab double tear.</p>\n<p>No treated.</p>\n<p>Size: 18x10x6mm. Weight: 4.90ct.</p>";"in stock";new;140;https://gemmesterra.com/Botiga/en/home/167-etiopian-opal.html;http://gemmesterra.com/Botiga/389/ETIOPIAN_OPAL.jpg;Gemmesterra
168;etiopian opal;"<p>Etiopian opal.</p>\n<p>Freeform cab.</p>\n<p>No treated.</p>\n<p>Size: 26x12x7mm. Weight: 9.90ct.</p>";"in stock";new;1300;https://gemmesterra.com/Botiga/en/home/168-etiopian-opal.html;http://gemmesterra.com/Botiga/391/ETIOPIAN_OPAL.jpg;Gemmesterra
169;etiopian opal;"<p>Amazing Ethiopian opal.<br />Cabochon cut diamond shaped.<br />The base color looks great reflection liquid with colorful inside, very elegant!<br />16x11x3mm.<br />2.40ct</p>";"in stock";new;580;https://gemmesterra.com/Botiga/en/home/169-etiopian-opal.html;http://gemmesterra.com/Botiga/384/ETIOPIAN_OPAL.jpg;Gemmesterra
170;etiopian opal;"<p>Etiopian opal.</p>\n<p>Faceted.</p>\n<p>No treated.</p>\n<p>Size: 15X9X6.5mm. Weight: 4.30ct.</p>";"in stock";new;400;https://gemmesterra.com/Botiga/en/home/170-etiopian-opal.html;http://gemmesterra.com/Botiga/386/ETIOPIAN_OPAL.jpg;Gemmesterra
171;citrine quartz;"<p>Citrine quartz.</p>\n<p>6 rough items.</p>\n<p>Weight: 86.40ct. 143.50ct. 72ct. 39ct. 93ct. 74ct.</p>\n<p>Weight: 507 ct.</p>\n<p><br />natural. Unheated<br /><br />Madagascar</p>";"in stock";new;150;https://gemmesterra.com/Botiga/en/home/171-citrine-quartz.html;http://gemmesterra.com/Botiga/394/CITRINE_QUARTZ.jpg;Gemmesterra
174;citrine quartz;"<p>Citrine quartz.</p>\n<p>Rough.</p>\n<p>Weight: 325ct.</p>\n<p><br />natural. Unheated<br /><br />Madagascar</p>";"in stock";new;115;https://gemmesterra.com/Botiga/en/home/174-citrine-quartz.html;http://gemmesterra.com/Botiga/400/CITRINE_QUARTZ.jpg;Gemmesterra
176;orthose;"<p>Orthose.</p>\n<p>Faceting rough item.</p>\n<p>Weight: 154ct.</p>\n<p>Natural. Unheated</p>\n<p><br />Madagascar</p>";"in stock";new;69;https://gemmesterra.com/Botiga/en/home/176-orthose.html;http://gemmesterra.com/Botiga/427/ORTHOSE.jpg;Gemmesterra
177;orthose;"<p>Orthose.</p>\n<p>3 faceting rough items.</p>\n<p>Weight: 53ct. 46ct. 23ct.</p>\n<p>Total weight: 122ct.</p>\n<p>Natural. Unheated</p>\n<p><br />Madagascar</p>";"in stock";new;60;https://gemmesterra.com/Botiga/en/home/177-orthose.html;http://gemmesterra.com/Botiga/426/ORTHOSE.jpg;Gemmesterra
178;orthose;"<p>Orthose.</p>\n<p>3 faceting rough items.</p>\n<p>Weight:51ct. 45ct. 53ct.</p>\n<p>Total weight: 149ct.</p>\n<p>Natural. Unheated</p>\n<p><br />Madagascar</p>";"in stock";new;70;https://gemmesterra.com/Botiga/en/home/178-orthose.html;http://gemmesterra.com/Botiga/425/ORTHOSE.jpg;Gemmesterra
180;quars turmalin;"<p>Quars  turmalin.</p>\n<p>Faceted tear.</p>\n<p>Not treated.</p>\n<p>Weight:7.60ct.</p>\n<p>Size: 21.5x10.5x6.5mm.</p>\n<p>Brazil.</p>\n<p> </p>";"in stock";new;25;https://gemmesterra.com/Botiga/en/home/180-quars-turmalin.html;http://gemmesterra.com/Botiga/852/QUARS_TURMALIN.jpg;Gemmesterra
181; turquoise, natural;"<p>Natural turquoise. Rough.</p>\n<p>The turquoise is  natural, untreated in any way.</p>\n<p>Arizona, Sleeping Beauty.</p>\n<p>Weight: 28.20ct.</p>\n<p>Size: 34x25x6mm.</p>";"in stock";new;49;https://gemmesterra.com/Botiga/en/home/181--turquoise-natural.html;http://gemmesterra.com/Botiga/417/_TURQUOISE;Gemmesterra
182; turquoise, natural;"<p>Natural turquoise. Rough.</p>\n<p>The turquoise is  natural, untreated in any way.</p>\n<p>Arizona, Sleeping Beauty.</p>\n<p>Weight: 21.60ct.</p>\n<p>Size: 31x21x5.5mm.</p>";"in stock";new;38;https://gemmesterra.com/Botiga/en/home/182--turquoise-natural.html;http://gemmesterra.com/Botiga/415/_TURQUOISE;Gemmesterra
183;carving scarab;"<p>Egyptian scarab of Lybian glass.</p>\n<pre id=\"tw-target-text\" class=\"tw-data-text vk_txt tw-ta tw-text-medium\" dir=\"ltr\">Carving 24.5x20x10mm.<br />Weight: 29ct.</pre>\n<p>Not treated.</p>";"in stock";new;81;https://gemmesterra.com/Botiga/en/home/183-necklace-of-lapislazuli.html;http://gemmesterra.com/Botiga/411/CARVING_SCARAB.jpg;Gemmesterra
185;serpentine;"<p>Serpentine. cab.</p>\n<p>Weight: 3.20gr. SIze: 25x21x4.5 mm.</p>\n<p>No treated.</p>\n<p>From Malaga, Spain.</p>";"in stock";new;25;https://gemmesterra.com/Botiga/en/home/185-serpentine.html;http://gemmesterra.com/Botiga/410/SERPENTINE.jpg;Gemmesterra
186;amber ukraine;"<p>Rough amber from Ukraine.</p>\n<p>Natural non treated.</p>\n<p>Weight: 39.50g</p>\n<p>Size: 78x51.5x16mm.</p>\n<p> </p>";"in stock";new;158;https://gemmesterra.com/Botiga/en/home/186-amber.html;http://gemmesterra.com/Botiga/407/AMBER_UKRAINE.jpg;Gemmesterra
188;bear of jade jadeite;"<h2>Bear carved jadeite.</h2>\n<p><br />Material: Jade (Jadeite) type A<br />Without treatment.<br />White with green spots.<br />Weight 195 gr.<br />Size: 90x37x53mm approx.<br />Authentic jadeite. Tested. guaranteed</p>";"in stock";new;100;https://gemmesterra.com/Botiga/en/home/188-bear-of-jade-jadeite.html;http://gemmesterra.com/Botiga/570/Bear_of_jade_jadeite.jpg;Gemmesterra
189;elephant of jade jadeite;"<h2>Elephant carved jadeite.</h2>\n<p><br />Material: Jade (Jadeite) type A<br />Without treatment.<br />White with green spots.<br />Weight 89.50 gr.<br />Size: 66x67x27mm approx.<br />Authentic jadeite. Tested. guaranteed</p>";"in stock";new;45;https://gemmesterra.com/Botiga/en/home/189-elephant-of-jade-jadeite.html;http://gemmesterra.com/Botiga/573/Elephant_of_jade_jadeite.jpg;Gemmesterra
190;egg of jade jadeite;"<h2>Egg of jadeite.</h2>\n<p><br />Material: Jade (Jadeite) type A<br />Without treatment.<br />green with white spots.<br />Weight 125 gr.<br />Size:54x35mm approx.<br />Authentic jadeite. Tested. guaranteed</p>";"in stock";new;55;https://gemmesterra.com/Botiga/en/home/190-egg-of-jade-jadeite.html;http://gemmesterra.com/Botiga/576/Egg_of_jade_jadeite.jpg;Gemmesterra
192;aerinite;"<p>Aerinite cab.</p>\n<p>No treated.</p>\n<p>Size: 64x20x7mm.</p>\n<p>Weight: 10.x30g.</p>\n<p>From Lleida, Spain.</p>";"in stock";new;68;https://gemmesterra.com/Botiga/en/home/192-aerinite.html;http://gemmesterra.com/Botiga/432/AERINITE.jpg;Gemmesterra
193;jade jadeite;"<p>Round cab of Jade Jadeita violet (AAA) from Turkey.</p>\n<p>Not treated.</p>\n<p>Weight: 18gr. Size: 47mm.</p>";"in stock";new;34;https://gemmesterra.com/Botiga/en/home/193-jade-jadeita.html;http://gemmesterra.com/Botiga/433/JADE_JADEITE.jpg;Gemmesterra
194;piroxmangite;"<p>Round cab of Pirosmangite.</p>\n<p>Not treated.</p>\n<p>Weight: 25gr. Size: 47mm.</p>";"in stock";new;52;https://gemmesterra.com/Botiga/en/home/194-pirosmangite.html;http://gemmesterra.com/Botiga/434/PIROXMANGITE.jpg;Gemmesterra
195;chalcedony;"<p>Chalcedony cab.</p>\n<p>Not treated.</p>\n<p>Weight:26.50gr. Size: 39x27.6x17mm.</p>";"in stock";new;100;https://gemmesterra.com/Botiga/en/home/195-chalcedony.html;http://gemmesterra.com/Botiga/435/Chalcedony.jpg;Gemmesterra
197;amber borneo;"<p>Freeform cab of amber from Borneo.</p>\n<p>Natural non treated.</p>\n<p>Weight: 15.7gr. Size: 37x33x21.5mm.</p>\n<p> </p>";"in stock";new;90;https://gemmesterra.com/Botiga/en/home/197-amber.html;http://gemmesterra.com/Botiga/847/AMBER_BORNEO.jpg;Gemmesterra
198;sodalite;"<p>Oval cab of Sodalite.</p>\n<p>Not treated.</p>\n<p>Weight: 14gr. Size: 39.5x29.5x9mm.</p>";"in stock";new;18;https://gemmesterra.com/Botiga/en/home/198-sodalite.html;http://gemmesterra.com/Botiga/436/SODALITE.jpg;Gemmesterra
199;pietersite;"<p>Pietersite round cab.</p>\n<p>No treated.</p>\n<p>Weight: 12.4gr. Size: 16mm.</p>";"in stock";new;16;https://gemmesterra.com/Botiga/en/home/199-pietersite.html;http://gemmesterra.com/Botiga/845/PIETERSITE.jpg;Gemmesterra
200;rodonite;"<p>Tear cab Rodonite.</p>\n<p>Not treated.</p>\n<p>Weight: 8.50gr Size: 35x22.40x7mm.</p>";"in stock";new;18;https://gemmesterra.com/Botiga/en/home/200-rodonite.html;http://gemmesterra.com/Botiga/437/RODONITE.jpg;Gemmesterra
201;rodocrosite;"<p>Rodocrosite.</p>\n<p>Not treated.</p>\n<p>Weight: 16.20gr. Size: 54.6x25x4.20mm.</p>";"in stock";new;42;https://gemmesterra.com/Botiga/en/home/201-rodocrosite.html;http://gemmesterra.com/Botiga/438/RODOCROSITE.jpg;Gemmesterra
202;etiopian opal;"<p>Etiopian opal.</p>\n<p>Freeform cab.</p>\n<p>No treated.</p>\n<p>Size: 20X14X8.5mm. Weight: 9.70ct.</p>";"in stock";new;97;https://gemmesterra.com/Botiga/en/home/202-etiopian-opal.html;http://gemmesterra.com/Botiga/439/ETIOPIAN_OPAL.jpg;Gemmesterra
203;sphalerite;"<p>Sphalerite freeform cab.</p>\n<p>Not treated.</p>\n<p>Weight: 15x14x10mm. Size: 23.30ct.</p>";"in stock";new;46;https://gemmesterra.com/Botiga/en/home/203-sphalerite.html;http://gemmesterra.com/Botiga/440/SPHALERITE.jpg;Gemmesterra
204;sphalerite;"<p>Sphalerite freeform cab.</p>\n<p>Not treated.</p>\n<p>Size: 17x14.50mm. Weight: 42.80ct.</p>";"in stock";new;84;https://gemmesterra.com/Botiga/en/home/204-sphalerite.html;http://gemmesterra.com/Botiga/441/SPHALERITE.jpg;Gemmesterra
206;peridot;"<p>Oval cab peridot.</p>\n<p>Not treated.</p>\n<p>Size: 9.6x10.5x5.3mm Weight: 4.20ct.</p>";"in stock";new;25;https://gemmesterra.com/Botiga/en/home/206-peridot.html;http://gemmesterra.com/Botiga/443/PERIDOT.jpg;Gemmesterra
207;moonstone;"<p>Freeform cab of moonstone.</p>\n<p>Not treated.</p>\n<p>Size: 15x14.50x14mm. Weight: 2.25gr.</p>\n<p>India.</p>\n<p> </p>";"in stock";new;23;https://gemmesterra.com/Botiga/en/home/207-moonstone.html;http://gemmesterra.com/Botiga/444/MOONSTONE.jpg;Gemmesterra
208;moonstone;"<p>Oval cab of moonstone.</p>\n<p>Not treated.</p>\n<p>Size:  17x13x8mm. Weight: 2.65gr.</p>\n<p>India.</p>\n<p> </p>";"in stock";new;27;https://gemmesterra.com/Botiga/en/home/208-moonstone.html;http://gemmesterra.com/Botiga/445/MOONSTONE.jpg;Gemmesterra
209;peridot;"<p>Tear cab peridot.</p>\n<p>Not treated.</p>\n<p>Size: 11x10x5.5mm Weight: 4.50ct.</p>";"in stock";new;27;https://gemmesterra.com/Botiga/en/home/209-peridot.html;http://gemmesterra.com/Botiga/446/PERIDOT.jpg;Gemmesterra
210;tiger eye;"<p>Tiger eye oval cab.</p>\n<p>Not treated.</p>\n<p>Size: 40x30x8.5mm Weight: 15.60gr.</p>\n<p>South Africa</p>";"in stock";new;26;https://gemmesterra.com/Botiga/en/home/210-tiger-eye.html;http://gemmesterra.com/Botiga/447/TIGER_EYE.jpg;Gemmesterra
211;quartz biterminat;"<p>Bitarminated lemurian quartz.</p>\n<p>Not treated.</p>\n<p>Size: 56x18mm Weight: 13.40gr.</p>";"in stock";new;11;https://gemmesterra.com/Botiga/en/home/211-quartz-biterminat.html;http://gemmesterra.com/Botiga/476/Quartz_biterminat.jpg;Gemmesterra
212;quartz biterminat;"<p>Bitarminated lemurian quartz.</p>\n<p>Not treated.</p>\n<p>Size: 57x20mm Weight: 20gr.</p>";"in stock";new;22;https://gemmesterra.com/Botiga/en/home/212-quartz-biterminat.html;http://gemmesterra.com/Botiga/475/Quartz_biterminat.jpg;Gemmesterra
213;quartz biterminat;"<p>Bitarminated lemurian quartz.</p>\n<p>Not treated.</p>\n<p>Size: 69x18.50mm Weight: 30gr.</p>";"in stock";new;22;https://gemmesterra.com/Botiga/en/home/213-quartz-biterminat.html;http://gemmesterra.com/Botiga/474/Quartz_biterminat.jpg;Gemmesterra
214;quartz biterminat;"<p>Bitarminated lemurian quartz.</p>\n<p>Not treated.</p>\n<p>Size: 45x31mm Weight: 33gr.</p>";"in stock";new;22;https://gemmesterra.com/Botiga/en/home/214-quartz-biterminat.html;http://gemmesterra.com/Botiga/473/Quartz_biterminat.jpg;Gemmesterra
215;fossil coral;"<p>Fossil coral with face polished.</p>\n<p>Not treated.</p>\n<p>Size: 64x29x14mm Weight: 32.6gr.</p>\n<p>Morocco.</p>";"in stock";new;12;https://gemmesterra.com/Botiga/en/home/215-fossil-coral.html;http://gemmesterra.com/Botiga/472/FOSSIL_CORAL.jpg;Gemmesterra
216;fossil coral;"<p>Fossil coral with face polished.</p>\n<p>Not treated.</p>\n<p>Size: 70x25mm Weight: 52gr.</p>\n<p>Morocco.</p>";"in stock";new;12;https://gemmesterra.com/Botiga/en/home/216-fossil-coral.html;http://gemmesterra.com/Botiga/471/FOSSIL_CORAL.jpg;Gemmesterra
217;fossil coral;"<p>Fossil coral with face polished.</p>\n<p>Not treated.</p>\n<p>Size: 74x27mm Weight: 49.5gr.</p>\n<p>Morocco.</p>";"in stock";new;12;https://gemmesterra.com/Botiga/en/home/217-fossil-coral.html;http://gemmesterra.com/Botiga/470/FOSSIL_CORAL.jpg;Gemmesterra
221;tourmaline;"<p>Tourmaline from Russia.</p>\n<p>Not treated.</p>\n<p>Size: 20x7mm Weight: 9.20ct.</p>";"in stock";new;110;https://gemmesterra.com/Botiga/en/home/221-tourmaline.html;http://gemmesterra.com/Botiga/469/TOURMALINE.jpg;Gemmesterra
222;fire opal necklace;"<p>Faceted fire opal mounted on silver necklace.</p>\n<p>Not treated.</p>\n<p>Size necklace: 58cm. Size piece: 18mm.</p>";"in stock";new;320;https://gemmesterra.com/Botiga/en/home/222-fire-opal-necklace.html;http://gemmesterra.com/Botiga/451/FIRE_OPAL_NECKLACE.jpg;Gemmesterra
224;chorl tourmaline necklace;"<p>Chorl tourmaline necklace.</p>\n<p>Not treated.</p>\n<p>Size: 22x12mm Weight: 26.70ct.</p>";"in stock";new;18;https://gemmesterra.com/Botiga/en/home/224-chorl-tourmaline-necklace.html;http://gemmesterra.com/Botiga/467/CHORL_TOURMALINE_NECKLACE.jpg;Gemmesterra
225;rutilated quartz necklace;"<p>Rutilated quartz necklace.</p>\n<p>Not treated.</p>\n<p>Piece size: 23x12x8mm Necklace length: 64cm.</p>";"in stock";new;52;https://gemmesterra.com/Botiga/en/home/225-rutilated-quartz-necklace.html;http://gemmesterra.com/Botiga/466/RUTILATED_QUARTZ_NECKLACE.jpg;Gemmesterra
226;nacre bracelet;"<p>Macrame bracelet with nacre.</p>\n<p>Not treated.</p>\n<p>Length: 25cm llarg. Size piece: 13x11x4.5mm</p>";"in stock";new;11;https://gemmesterra.com/Botiga/en/home/226-nacre-bracelet.html;http://gemmesterra.com/Botiga/464/NACRE_BRACELET.jpg;Gemmesterra
227;nacre bracelet;"<p>Macrame bracelet with nacre.</p>\n<p>Not treated.</p>\n<p>Length: 25cm llarg. Size piece: 13x11x4.5mm</p>";"in stock";new;11;https://gemmesterra.com/Botiga/en/home/227-nacre-bracelet.html;http://gemmesterra.com/Botiga/462/NACRE_BRACELET.jpg;Gemmesterra
228;jet bracelet;"<p>Macrame bracelet with jet.</p>\n<p>Not treated.</p>\n<p>Length: 25cm llarg. Size piece: 12mm</p>";"in stock";new;22;https://gemmesterra.com/Botiga/en/home/228-nacre-bracelet.html;http://gemmesterra.com/Botiga/838/JET_BRACELET.jpg;Gemmesterra
229;silver bracelet;"<p>Macrame bracelet with silver.</p>\n<p>Length: 20cm Size piece: 35x14mm</p>";"in stock";new;14;https://gemmesterra.com/Botiga/en/home/229-nacre-bracelet.html;http://gemmesterra.com/Botiga/460/SILVER_BRACELET.jpg;Gemmesterra
230;larimar bracelet;"<p>Macrame bracelet with larimar.</p>\n<p>Not treated.</p>\n<p>Length: 25.50cm Piece size: 14x9x8mm</p>";"in stock";new;11;https://gemmesterra.com/Botiga/en/home/230-nacre-bracelet.html;http://gemmesterra.com/Botiga/840/LARIMAR_BRACELET.jpg;Gemmesterra
232;bronzite necklace;"<p>Bronzite and espectrolite necklace.</p>\n<p>Not treated.</p>\n<p>Piece size: 10mm Length: 51cm.</p>";"in stock";new;51;https://gemmesterra.com/Botiga/en/home/232-bronzite-necklace.html;http://gemmesterra.com/Botiga/458/BRONZITE_NECKLACE.jpg;Gemmesterra
233; fossil coral necklace;"<p>Fossil coral necklace.</p>\n<p>Not treated.</p>\n<p>Size necklace: 94cm Piece size: 65x23x12mm Weight: 16.60gr.</p>";"in stock";new;12;https://gemmesterra.com/Botiga/en/home/233--fossil-coral-necklace.html;http://gemmesterra.com/Botiga/457/_FOSSIL_CORAL_NECKLACE.jpg;Gemmesterra
